UZA,Modes,Month,Trips
"Lancaster-Palmdale, CA",DR,12/1/2019 0:00,4233
"Lancaster-Palmdale, CA",DR,1/1/2020 0:00,4788
"Lancaster-Palmdale, CA",DR,2/1/2020 0:00,4398
"Lancaster-Palmdale, CA",DR,3/1/2020 0:00,2748
"Lancaster-Palmdale, CA",DR,4/1/2020 0:00,1315
"Lancaster-Palmdale, CA",DR,5/1/2020 0:00,1850
"Lancaster-Palmdale, CA",DR,6/1/2020 0:00,2154
"Lancaster-Palmdale, CA",DR,7/1/2020 0:00,2218
"Lancaster-Palmdale, CA",DR,8/1/2020 0:00,2253
"Lancaster-Palmdale, CA",DR,9/1/2020 0:00,1922
"Lancaster-Palmdale, CA",MB,1/1/2019 0:00,150987
"Lancaster-Palmdale, CA",MB,2/1/2019 0:00,153194
"Lancaster-Palmdale, CA",MB,3/1/2019 0:00,173495
"Lancaster-Palmdale, CA",MB,4/1/2019 0:00,185982
"Lancaster-Palmdale, CA",MB,5/1/2019 0:00,187712
"Lancaster-Palmdale, CA",MB,6/1/2019 0:00,163647
"Lancaster-Palmdale, CA",MB,7/1/2019 0:00,172663
"Lancaster-Palmdale, CA",MB,8/1/2019 0:00,191174
"Lancaster-Palmdale, CA",MB,9/1/2019 0:00,190603
"Lancaster-Palmdale, CA",MB,10/1/2019 0:00,209326
"Lancaster-Palmdale, CA",MB,11/1/2019 0:00,167226
"Lancaster-Palmdale, CA",MB,12/1/2019 0:00,144770
"Lancaster-Palmdale, CA",MB,1/1/2020 0:00,160584
"Lancaster-Palmdale, CA",MB,2/1/2020 0:00,171712
"Lancaster-Palmdale, CA",MB,3/1/2020 0:00,106589
"Lancaster-Palmdale, CA",MB,4/1/2020 0:00,48358
"Lancaster-Palmdale, CA",MB,5/1/2020 0:00,59895
"Lancaster-Palmdale, CA",MB,6/1/2020 0:00,79984
"Lancaster-Palmdale, CA",MB,7/1/2020 0:00,73997
"Lancaster-Palmdale, CA",MB,8/1/2020 0:00,60688
"Lancaster-Palmdale, CA",MB,9/1/2020 0:00,57447
"Lansing, MI",DR,1/1/2019 0:00,39237
"Lansing, MI",DR,2/1/2019 0:00,40132
"Lansing, MI",DR,3/1/2019 0:00,45549
"Lansing, MI",DR,4/1/2019 0:00,44000
"Lansing, MI",DR,5/1/2019 0:00,43182
"Lansing, MI",DR,6/1/2019 0:00,38474
"Lansing, MI",DR,7/1/2019 0:00,39764
"Lansing, MI",DR,8/1/2019 0:00,39436
"Lansing, MI",DR,9/1/2019 0:00,37991
"Lansing, MI",DR,10/1/2019 0:00,41989
"Lansing, MI",DR,11/1/2019 0:00,38435
"Lansing, MI",DR,12/1/2019 0:00,35690
"Lansing, MI",DR,1/1/2020 0:00,40483
"Lansing, MI",DR,2/1/2020 0:00,38419
"Lansing, MI",DR,3/1/2020 0:00,29389
"Lansing, MI",DR,4/1/2020 0:00,26970
"Lansing, MI",DR,5/1/2020 0:00,13023
"Lansing, MI",DR,6/1/2020 0:00,15949
"Lansing, MI",DR,7/1/2020 0:00,16743
"Lansing, MI",DR,8/1/2020 0:00,16665
"Lansing, MI",DR,9/1/2020 0:00,17170
"Lansing, MI",MB,1/1/2019 0:00,1081592
"Lansing, MI",MB,2/1/2019 0:00,1252178
"Lansing, MI",MB,3/1/2019 0:00,990454
"Lansing, MI",MB,4/1/2019 0:00,1118766
"Lansing, MI",MB,5/1/2019 0:00,509186
"Lansing, MI",MB,6/1/2019 0:00,431354
"Lansing, MI",MB,7/1/2019 0:00,432540
"Lansing, MI",MB,8/1/2019 0:00,588874
"Lansing, MI",MB,9/1/2019 0:00,1158841
"Lansing, MI",MB,10/1/2019 0:00,1300915
"Lansing, MI",MB,11/1/2019 0:00,1115724
"Lansing, MI",MB,12/1/2019 0:00,704378
"Lansing, MI",MB,1/1/2020 0:00,1364076
"Lansing, MI",MB,2/1/2020 0:00,1275095
"Lansing, MI",MB,3/1/2020 0:00,380665
"Lansing, MI",MB,4/1/2020 0:00,0
"Lansing, MI",MB,5/1/2020 0:00,86145
"Lansing, MI",MB,6/1/2020 0:00,176445
"Lansing, MI",MB,7/1/2020 0:00,183668
"Lansing, MI",MB,8/1/2020 0:00,192182
"Lansing, MI",MB,9/1/2020 0:00,196332
"Laredo, TX",DR,1/1/2019 0:00,3780
"Laredo, TX",DR,2/1/2019 0:00,3631
"Laredo, TX",DR,3/1/2019 0:00,3492
"Laredo, TX",DR,4/1/2019 0:00,4402
"Laredo, TX",DR,5/1/2019 0:00,4049
"Laredo, TX",DR,6/1/2019 0:00,3334
"Laredo, TX",DR,7/1/2019 0:00,3675
"Laredo, TX",DR,8/1/2019 0:00,3962
"Laredo, TX",DR,9/1/2019 0:00,4089
"Laredo, TX",DR,10/1/2019 0:00,3972
"Laredo, TX",DR,11/1/2019 0:00,3316
"Laredo, TX",DR,12/1/2019 0:00,3104
"Laredo, TX",DR,1/1/2020 0:00,3653
"Laredo, TX",DR,2/1/2020 0:00,3363
"Laredo, TX",DR,3/1/2020 0:00,2767
"Laredo, TX",DR,4/1/2020 0:00,1601
"Laredo, TX",DR,5/1/2020 0:00,1825
"Laredo, TX",DR,6/1/2020 0:00,1946
"Laredo, TX",DR,7/1/2020 0:00,1721
"Laredo, TX",DR,8/1/2020 0:00,1704
"Laredo, TX",DR,9/1/2020 0:00,1818
"Laredo, TX",MB,1/1/2019 0:00,201964
"Laredo, TX",MB,2/1/2019 0:00,200769
"Laredo, TX",MB,3/1/2019 0:00,214556
"Laredo, TX",MB,4/1/2019 0:00,218954
"Laredo, TX",MB,5/1/2019 0:00,219217
"Laredo, TX",MB,6/1/2019 0:00,194405
"Laredo, TX",MB,7/1/2019 0:00,203415
"Laredo, TX",MB,8/1/2019 0:00,215661
"Laredo, TX",MB,9/1/2019 0:00,205171
"Laredo, TX",MB,10/1/2019 0:00,212568
"Laredo, TX",MB,11/1/2019 0:00,190596
"Laredo, TX",MB,12/1/2019 0:00,192363
"Laredo, TX",MB,1/1/2020 0:00,195907
"Laredo, TX",MB,2/1/2020 0:00,188388
"Laredo, TX",MB,3/1/2020 0:00,138243
"Laredo, TX",MB,4/1/2020 0:00,57747
"Laredo, TX",MB,5/1/2020 0:00,76851
"Laredo, TX",MB,6/1/2020 0:00,91258
"Laredo, TX",MB,7/1/2020 0:00,92373
"Laredo, TX",MB,8/1/2020 0:00,74904
"Laredo, TX",MB,9/1/2020 0:00,76026
"Las Cruces, NM",VP,1/1/2019 0:00,532
"Las Cruces, NM",VP,2/1/2019 0:00,4510
"Las Cruces, NM",VP,3/1/2019 0:00,5207
"Las Cruces, NM",VP,4/1/2019 0:00,6833
"Las Cruces, NM",VP,5/1/2019 0:00,8716
"Las Cruces, NM",VP,6/1/2019 0:00,7448
"Las Cruces, NM",VP,7/1/2019 0:00,9115
"Las Cruces, NM",VP,8/1/2019 0:00,9111
"Las Cruces, NM",VP,9/1/2019 0:00,8721
"Las Cruces, NM",VP,10/1/2019 0:00,9433
"Las Cruces, NM",VP,11/1/2019 0:00,9425
"Las Cruces, NM",VP,12/1/2019 0:00,9544
"Las Cruces, NM",VP,1/1/2020 0:00,10447
"Las Cruces, NM",VP,2/1/2020 0:00,9741
"Las Cruces, NM",VP,3/1/2020 0:00,9268
"Las Cruces, NM",VP,4/1/2020 0:00,6334
"Las Cruces, NM",VP,5/1/2020 0:00,5991
"Las Cruces, NM",VP,6/1/2020 0:00,7731
"Las Cruces, NM",VP,7/1/2020 0:00,7960
"Las Cruces, NM",VP,8/1/2020 0:00,7301
"Las Cruces, NM",VP,9/1/2020 0:00,7658
"Las Vegas-Henderson, NV",DR,1/1/2019 0:00,109937
"Las Vegas-Henderson, NV",DR,2/1/2019 0:00,102433
"Las Vegas-Henderson, NV",DR,3/1/2019 0:00,114373
"Las Vegas-Henderson, NV",DR,4/1/2019 0:00,116641
"Las Vegas-Henderson, NV",DR,5/1/2019 0:00,120262
"Las Vegas-Henderson, NV",DR,6/1/2019 0:00,111034
"Las Vegas-Henderson, NV",DR,7/1/2019 0:00,120761
"Las Vegas-Henderson, NV",DR,8/1/2019 0:00,123844
"Las Vegas-Henderson, NV",DR,9/1/2019 0:00,117438
"Las Vegas-Henderson, NV",DR,10/1/2019 0:00,128759
"Las Vegas-Henderson, NV",DR,11/1/2019 0:00,112031
"Las Vegas-Henderson, NV",DR,12/1/2019 0:00,114700
"Las Vegas-Henderson, NV",DR,1/1/2020 0:00,118684
"Las Vegas-Henderson, NV",DR,2/1/2020 0:00,114098
"Las Vegas-Henderson, NV",DR,3/1/2020 0:00,80742
"Las Vegas-Henderson, NV",DR,4/1/2020 0:00,39540
"Las Vegas-Henderson, NV",DR,5/1/2020 0:00,51304
"Las Vegas-Henderson, NV",DR,6/1/2020 0:00,55038
"Las Vegas-Henderson, NV",DR,7/1/2020 0:00,61714
"Las Vegas-Henderson, NV",DR,8/1/2020 0:00,64431
"Las Vegas-Henderson, NV",DR,9/1/2020 0:00,71719
"Las Vegas-Henderson, NV",MB,1/1/2019 0:00,5177513
"Las Vegas-Henderson, NV",MB,2/1/2019 0:00,4707281
"Las Vegas-Henderson, NV",MB,3/1/2019 0:00,5403603
"Las Vegas-Henderson, NV",MB,4/1/2019 0:00,5432914
"Las Vegas-Henderson, NV",MB,5/1/2019 0:00,5667283
"Las Vegas-Henderson, NV",MB,6/1/2019 0:00,5302925
"Las Vegas-Henderson, NV",MB,7/1/2019 0:00,5440105
"Las Vegas-Henderson, NV",MB,8/1/2019 0:00,5716975
"Las Vegas-Henderson, NV",MB,9/1/2019 0:00,5738736
"Las Vegas-Henderson, NV",MB,10/1/2019 0:00,6187193
"Las Vegas-Henderson, NV",MB,11/1/2019 0:00,5443787
"Las Vegas-Henderson, NV",MB,12/1/2019 0:00,5310595
"Las Vegas-Henderson, NV",MB,1/1/2020 0:00,5491966
"Las Vegas-Henderson, NV",MB,2/1/2020 0:00,5283814
"Las Vegas-Henderson, NV",MB,3/1/2020 0:00,3750687
"Las Vegas-Henderson, NV",MB,4/1/2020 0:00,2306880
"Las Vegas-Henderson, NV",MB,5/1/2020 0:00,2588748
"Las Vegas-Henderson, NV",MB,6/1/2020 0:00,2460150
"Las Vegas-Henderson, NV",MB,7/1/2020 0:00,2423699
"Las Vegas-Henderson, NV",MB,8/1/2020 0:00,2485219
"Las Vegas-Henderson, NV",MB,9/1/2020 0:00,2532565
"Lawrence, KS",DR,1/1/2019 0:00,6852
"Lawrence, KS",DR,2/1/2019 0:00,6607
"Lawrence, KS",DR,3/1/2019 0:00,6944
"Lawrence, KS",DR,4/1/2019 0:00,7214
"Lawrence, KS",DR,5/1/2019 0:00,7225
"Lawrence, KS",DR,6/1/2019 0:00,6530
"Lawrence, KS",DR,7/1/2019 0:00,6886
"Lawrence, KS",DR,8/1/2019 0:00,7002
"Lawrence, KS",DR,9/1/2019 0:00,6632
"Lawrence, KS",DR,10/1/2019 0:00,7345
"Lawrence, KS",DR,11/1/2019 0:00,6536
"Lawrence, KS",DR,12/1/2019 0:00,6460
"Lawrence, KS",DR,1/1/2020 0:00,6706
"Lawrence, KS",DR,2/1/2020 0:00,6670
"Lawrence, KS",DR,3/1/2020 0:00,4457
"Lawrence, KS",DR,4/1/2020 0:00,1512
"Lawrence, KS",DR,5/1/2020 0:00,1703
"Lawrence, KS",DR,6/1/2020 0:00,2520
"Lawrence, KS",DR,7/1/2020 0:00,3166
"Lawrence, KS",DR,8/1/2020 0:00,3377
"Lawrence, KS",DR,9/1/2020 0:00,3561
"Lawrence, KS",MB,1/1/2019 0:00,160699
"Lawrence, KS",MB,2/1/2019 0:00,316449
"Lawrence, KS",MB,3/1/2019 0:00,262226
"Lawrence, KS",MB,4/1/2019 0:00,331060
"Lawrence, KS",MB,5/1/2019 0:00,170333
"Lawrence, KS",MB,6/1/2019 0:00,65981
"Lawrence, KS",MB,7/1/2019 0:00,67586
"Lawrence, KS",MB,8/1/2019 0:00,147729
"Lawrence, KS",MB,9/1/2019 0:00,363345
"Lawrence, KS",MB,10/1/2019 0:00,373839
"Lawrence, KS",MB,11/1/2019 0:00,320443
"Lawrence, KS",MB,12/1/2019 0:00,226988
"Lawrence, KS",MB,1/1/2020 0:00,199096
"Lawrence, KS",MB,2/1/2020 0:00,348490
"Lawrence, KS",MB,3/1/2020 0:00,106195
"Lawrence, KS",MB,4/1/2020 0:00,21651
"Lawrence, KS",MB,5/1/2020 0:00,23448
"Lawrence, KS",MB,6/1/2020 0:00,28878
"Lawrence, KS",MB,7/1/2020 0:00,27918
"Lawrence, KS",MB,8/1/2020 0:00,51148
"Lawrence, KS",MB,9/1/2020 0:00,57477
"Lebanon, PA",DR,1/1/2019 0:00,4083
"Lebanon, PA",DR,2/1/2019 0:00,3663
"Lebanon, PA",DR,3/1/2019 0:00,4460
"Lebanon, PA",DR,4/1/2019 0:00,4599
"Lebanon, PA",DR,5/1/2019 0:00,4447
"Lebanon, PA",DR,6/1/2019 0:00,4076
"Lebanon, PA",DR,7/1/2019 0:00,4184
"Lebanon, PA",DR,8/1/2019 0:00,4243
"Lebanon, PA",DR,9/1/2019 0:00,3885
"Lebanon, PA",DR,10/1/2019 0:00,4491
"Lebanon, PA",DR,11/1/2019 0:00,3949
"Lebanon, PA",DR,12/1/2019 0:00,3816
"Lebanon, PA",DR,1/1/2020 0:00,4294
"Lebanon, PA",DR,2/1/2020 0:00,4026
"Lebanon, PA",DR,3/1/2020 0:00,2765
"Lebanon, PA",DR,4/1/2020 0:00,1101
"Lebanon, PA",DR,5/1/2020 0:00,1115
"Lebanon, PA",DR,6/1/2020 0:00,1464
"Lebanon, PA",DR,7/1/2020 0:00,2236
"Lebanon, PA",DR,8/1/2020 0:00,2460
"Lebanon, PA",DR,9/1/2020 0:00,2475
"Lebanon, PA",MB,1/1/2019 0:00,24715
"Lebanon, PA",MB,2/1/2019 0:00,23382
"Lebanon, PA",MB,3/1/2019 0:00,24963
"Lebanon, PA",MB,4/1/2019 0:00,28334
"Lebanon, PA",MB,5/1/2019 0:00,27402
"Lebanon, PA",MB,6/1/2019 0:00,25348
"Lebanon, PA",MB,7/1/2019 0:00,27940
"Lebanon, PA",MB,8/1/2019 0:00,28077
"Lebanon, PA",MB,9/1/2019 0:00,24518
"Lebanon, PA",MB,10/1/2019 0:00,27063
"Lebanon, PA",MB,11/1/2019 0:00,23281
"Lebanon, PA",MB,12/1/2019 0:00,23051
"Lebanon, PA",MB,1/1/2020 0:00,23402
"Lebanon, PA",MB,2/1/2020 0:00,22769
"Lebanon, PA",MB,3/1/2020 0:00,17364
"Lebanon, PA",MB,4/1/2020 0:00,8413
"Lebanon, PA",MB,5/1/2020 0:00,9917
"Lebanon, PA",MB,6/1/2020 0:00,12549
"Lebanon, PA",MB,7/1/2020 0:00,15697
"Lebanon, PA",MB,8/1/2020 0:00,15817
"Lebanon, PA",MB,9/1/2020 0:00,15992
"Leesburg-Eustis-Tavares, FL",DR,1/1/2019 0:00,9889
"Leesburg-Eustis-Tavares, FL",DR,2/1/2019 0:00,9478
"Leesburg-Eustis-Tavares, FL",DR,3/1/2019 0:00,10127
"Leesburg-Eustis-Tavares, FL",DR,4/1/2019 0:00,10280
"Leesburg-Eustis-Tavares, FL",DR,5/1/2019 0:00,10703
"Leesburg-Eustis-Tavares, FL",DR,6/1/2019 0:00,9710
"Leesburg-Eustis-Tavares, FL",DR,7/1/2019 0:00,9938
"Leesburg-Eustis-Tavares, FL",DR,8/1/2019 0:00,10327
"Leesburg-Eustis-Tavares, FL",DR,9/1/2019 0:00,8817
"Leesburg-Eustis-Tavares, FL",DR,10/1/2019 0:00,10670
"Leesburg-Eustis-Tavares, FL",DR,11/1/2019 0:00,9491
"Leesburg-Eustis-Tavares, FL",DR,12/1/2019 0:00,9569
"Leesburg-Eustis-Tavares, FL",DR,1/1/2020 0:00,9775
"Leesburg-Eustis-Tavares, FL",DR,2/1/2020 0:00,9679
"Leesburg-Eustis-Tavares, FL",DR,3/1/2020 0:00,7771
"Leesburg-Eustis-Tavares, FL",DR,4/1/2020 0:00,5367
"Leesburg-Eustis-Tavares, FL",DR,5/1/2020 0:00,5761
"Leesburg-Eustis-Tavares, FL",DR,6/1/2020 0:00,6190
"Leesburg-Eustis-Tavares, FL",DR,7/1/2020 0:00,5832
"Leesburg-Eustis-Tavares, FL",DR,8/1/2020 0:00,5402
"Leesburg-Eustis-Tavares, FL",DR,9/1/2020 0:00,5352
"Leesburg-Eustis-Tavares, FL",MB,1/1/2019 0:00,29728
"Leesburg-Eustis-Tavares, FL",MB,2/1/2019 0:00,29663
"Leesburg-Eustis-Tavares, FL",MB,3/1/2019 0:00,30025
"Leesburg-Eustis-Tavares, FL",MB,4/1/2019 0:00,31952
"Leesburg-Eustis-Tavares, FL",MB,5/1/2019 0:00,30098
"Leesburg-Eustis-Tavares, FL",MB,6/1/2019 0:00,24588
"Leesburg-Eustis-Tavares, FL",MB,7/1/2019 0:00,27038
"Leesburg-Eustis-Tavares, FL",MB,8/1/2019 0:00,30308
"Leesburg-Eustis-Tavares, FL",MB,9/1/2019 0:00,28284
"Leesburg-Eustis-Tavares, FL",MB,10/1/2019 0:00,34842
"Leesburg-Eustis-Tavares, FL",MB,11/1/2019 0:00,27759
"Leesburg-Eustis-Tavares, FL",MB,12/1/2019 0:00,27318
"Leesburg-Eustis-Tavares, FL",MB,1/1/2020 0:00,27304
"Leesburg-Eustis-Tavares, FL",MB,2/1/2020 0:00,27185
"Leesburg-Eustis-Tavares, FL",MB,3/1/2020 0:00,21553
"Leesburg-Eustis-Tavares, FL",MB,4/1/2020 0:00,13396
"Leesburg-Eustis-Tavares, FL",MB,5/1/2020 0:00,15178
"Leesburg-Eustis-Tavares, FL",MB,6/1/2020 0:00,16546
"Leesburg-Eustis-Tavares, FL",MB,7/1/2020 0:00,16702
"Leesburg-Eustis-Tavares, FL",MB,8/1/2020 0:00,16004
"Leesburg-Eustis-Tavares, FL",MB,9/1/2020 0:00,16892
"Leominster-Fitchburg, MA",DR,1/1/2019 0:00,48271
"Leominster-Fitchburg, MA",DR,2/1/2019 0:00,43701
"Leominster-Fitchburg, MA",DR,3/1/2019 0:00,48866
"Leominster-Fitchburg, MA",DR,4/1/2019 0:00,49452
"Leominster-Fitchburg, MA",DR,5/1/2019 0:00,51660
"Leominster-Fitchburg, MA",DR,6/1/2019 0:00,46138
"Leominster-Fitchburg, MA",DR,7/1/2019 0:00,49694
"Leominster-Fitchburg, MA",DR,8/1/2019 0:00,52346
"Leominster-Fitchburg, MA",DR,9/1/2019 0:00,49456
"Leominster-Fitchburg, MA",DR,10/1/2019 0:00,53941
"Leominster-Fitchburg, MA",DR,11/1/2019 0:00,47097
"Leominster-Fitchburg, MA",DR,12/1/2019 0:00,43720
"Leominster-Fitchburg, MA",DR,1/1/2020 0:00,49861
"Leominster-Fitchburg, MA",DR,2/1/2020 0:00,46958
"Leominster-Fitchburg, MA",DR,3/1/2020 0:00,45201
"Leominster-Fitchburg, MA",DR,4/1/2020 0:00,14978
"Leominster-Fitchburg, MA",DR,5/1/2020 0:00,16423
"Leominster-Fitchburg, MA",DR,6/1/2020 0:00,18409
"Leominster-Fitchburg, MA",DR,7/1/2020 0:00,20578
"Leominster-Fitchburg, MA",DR,8/1/2020 0:00,20890
"Leominster-Fitchburg, MA",DR,9/1/2020 0:00,21935
"Leominster-Fitchburg, MA",MB,1/1/2019 0:00,38095
"Leominster-Fitchburg, MA",MB,2/1/2019 0:00,45157
"Leominster-Fitchburg, MA",MB,3/1/2019 0:00,44669
"Leominster-Fitchburg, MA",MB,4/1/2019 0:00,50453
"Leominster-Fitchburg, MA",MB,5/1/2019 0:00,47004
"Leominster-Fitchburg, MA",MB,6/1/2019 0:00,33813
"Leominster-Fitchburg, MA",MB,7/1/2019 0:00,34426
"Leominster-Fitchburg, MA",MB,8/1/2019 0:00,37226
"Leominster-Fitchburg, MA",MB,9/1/2019 0:00,54030
"Leominster-Fitchburg, MA",MB,10/1/2019 0:00,59944
"Leominster-Fitchburg, MA",MB,11/1/2019 0:00,50397
"Leominster-Fitchburg, MA",MB,12/1/2019 0:00,40527
"Leominster-Fitchburg, MA",MB,1/1/2020 0:00,41699
"Leominster-Fitchburg, MA",MB,2/1/2020 0:00,47006
"Leominster-Fitchburg, MA",MB,3/1/2020 0:00,30492
"Leominster-Fitchburg, MA",MB,4/1/2020 0:00,13668
"Leominster-Fitchburg, MA",MB,5/1/2020 0:00,15332
"Leominster-Fitchburg, MA",MB,6/1/2020 0:00,18698
"Leominster-Fitchburg, MA",MB,7/1/2020 0:00,19070
"Leominster-Fitchburg, MA",MB,8/1/2020 0:00,20073
"Leominster-Fitchburg, MA",MB,9/1/2020 0:00,19242
"Lewiston, ME",CB,1/1/2019 0:00,1940
"Lewiston, ME",CB,2/1/2019 0:00,1316
"Lewiston, ME",CB,3/1/2019 0:00,1161
"Lewiston, ME",CB,4/1/2019 0:00,698
"Lewiston, ME",CB,5/1/2019 0:00,675
"Lewiston, ME",CB,6/1/2019 0:00,340
"Lewiston, ME",CB,7/1/2019 0:00,645
"Lewiston, ME",CB,8/1/2019 0:00,730
"Lewiston, ME",CB,9/1/2019 0:00,475
"Lewiston, ME",CB,10/1/2019 0:00,573
"Lewiston, ME",CB,11/1/2019 0:00,767
"Lewiston, ME",CB,12/1/2019 0:00,1230
"Lewiston, ME",CB,1/1/2020 0:00,1417
"Lewiston, ME",CB,2/1/2020 0:00,1578
"Lewiston, ME",CB,3/1/2020 0:00,604
"Lewiston, ME",CB,4/1/2020 0:00,274
"Lewiston, ME",CB,5/1/2020 0:00,397
"Lewiston, ME",CB,6/1/2020 0:00,382
"Lewiston, ME",CB,7/1/2020 0:00,529
"Lewiston, ME",CB,8/1/2020 0:00,425
"Lewiston, ME",CB,9/1/2020 0:00,459
"Lewiston, ME",DR,1/1/2019 0:00,4539
"Lewiston, ME",DR,2/1/2019 0:00,3872
"Lewiston, ME",DR,3/1/2019 0:00,4828
"Lewiston, ME",DR,4/1/2019 0:00,4941
"Lewiston, ME",DR,5/1/2019 0:00,4601
"Lewiston, ME",DR,6/1/2019 0:00,3371
"Lewiston, ME",DR,7/1/2019 0:00,3385
"Lewiston, ME",DR,8/1/2019 0:00,3061
"Lewiston, ME",DR,9/1/2019 0:00,3639
"Lewiston, ME",DR,10/1/2019 0:00,3908
"Lewiston, ME",DR,11/1/2019 0:00,3101
"Lewiston, ME",DR,12/1/2019 0:00,2880
"Lewiston, ME",DR,1/1/2020 0:00,3488
"Lewiston, ME",DR,2/1/2020 0:00,2437
"Lewiston, ME",DR,3/1/2020 0:00,1964
"Lewiston, ME",DR,4/1/2020 0:00,297
"Lewiston, ME",DR,5/1/2020 0:00,330
"Lewiston, ME",DR,6/1/2020 0:00,484
"Lewiston, ME",DR,7/1/2020 0:00,855
"Lewiston, ME",DR,8/1/2020 0:00,901
"Lewiston, ME",DR,9/1/2020 0:00,946
"Lewiston, ME",MB,1/1/2019 0:00,35519
"Lewiston, ME",MB,2/1/2019 0:00,37896
"Lewiston, ME",MB,3/1/2019 0:00,34137
"Lewiston, ME",MB,4/1/2019 0:00,16562
"Lewiston, ME",MB,5/1/2019 0:00,2693
"Lewiston, ME",MB,6/1/2019 0:00,1795
"Lewiston, ME",MB,7/1/2019 0:00,2094
"Lewiston, ME",MB,8/1/2019 0:00,2029
"Lewiston, ME",MB,9/1/2019 0:00,1814
"Lewiston, ME",MB,10/1/2019 0:00,1828
"Lewiston, ME",MB,11/1/2019 0:00,4159
"Lewiston, ME",MB,12/1/2019 0:00,25739
"Lewiston, ME",MB,1/1/2020 0:00,33782
"Lewiston, ME",MB,2/1/2020 0:00,40828
"Lewiston, ME",MB,3/1/2020 0:00,15199
"Lewiston, ME",MB,4/1/2020 0:00,381
"Lewiston, ME",MB,5/1/2020 0:00,397
"Lewiston, ME",MB,6/1/2020 0:00,600
"Lewiston, ME",MB,7/1/2020 0:00,609
"Lewiston, ME",MB,8/1/2020 0:00,622
"Lewiston, ME",MB,9/1/2020 0:00,596
"Lexington-Fayette, KY",DR,1/1/2019 0:00,18405
"Lexington-Fayette, KY",DR,2/1/2019 0:00,17861
"Lexington-Fayette, KY",DR,3/1/2019 0:00,19424
"Lexington-Fayette, KY",DR,4/1/2019 0:00,19768
"Lexington-Fayette, KY",DR,5/1/2019 0:00,19860
"Lexington-Fayette, KY",DR,6/1/2019 0:00,18294
"Lexington-Fayette, KY",DR,7/1/2019 0:00,19753
"Lexington-Fayette, KY",DR,8/1/2019 0:00,20172
"Lexington-Fayette, KY",DR,9/1/2019 0:00,19405
"Lexington-Fayette, KY",DR,10/1/2019 0:00,20797
"Lexington-Fayette, KY",DR,11/1/2019 0:00,18975
"Lexington-Fayette, KY",DR,12/1/2019 0:00,19086
"Lexington-Fayette, KY",DR,1/1/2020 0:00,20400
"Lexington-Fayette, KY",DR,2/1/2020 0:00,19224
"Lexington-Fayette, KY",DR,3/1/2020 0:00,14759
"Lexington-Fayette, KY",DR,4/1/2020 0:00,9572
"Lexington-Fayette, KY",DR,5/1/2020 0:00,11379
"Lexington-Fayette, KY",DR,6/1/2020 0:00,12615
"Lexington-Fayette, KY",DR,7/1/2020 0:00,12625
"Lexington-Fayette, KY",DR,8/1/2020 0:00,13101
"Lexington-Fayette, KY",DR,9/1/2020 0:00,13599
"Lexington-Fayette, KY",MB,1/1/2019 0:00,380518
"Lexington-Fayette, KY",MB,2/1/2019 0:00,394710
"Lexington-Fayette, KY",MB,3/1/2019 0:00,361209
"Lexington-Fayette, KY",MB,4/1/2019 0:00,403086
"Lexington-Fayette, KY",MB,5/1/2019 0:00,293722
"Lexington-Fayette, KY",MB,6/1/2019 0:00,263495
"Lexington-Fayette, KY",MB,7/1/2019 0:00,280452
"Lexington-Fayette, KY",MB,8/1/2019 0:00,359605
"Lexington-Fayette, KY",MB,9/1/2019 0:00,447194
"Lexington-Fayette, KY",MB,10/1/2019 0:00,468111
"Lexington-Fayette, KY",MB,11/1/2019 0:00,394741
"Lexington-Fayette, KY",MB,12/1/2019 0:00,357570
"Lexington-Fayette, KY",MB,1/1/2020 0:00,367487
"Lexington-Fayette, KY",MB,2/1/2020 0:00,407664
"Lexington-Fayette, KY",MB,3/1/2020 0:00,286189
"Lexington-Fayette, KY",MB,4/1/2020 0:00,126470
"Lexington-Fayette, KY",MB,5/1/2020 0:00,132427
"Lexington-Fayette, KY",MB,6/1/2020 0:00,156512
"Lexington-Fayette, KY",MB,7/1/2020 0:00,175419
"Lexington-Fayette, KY",MB,8/1/2020 0:00,198258
"Lexington-Fayette, KY",MB,9/1/2020 0:00,233153
"Lexington-Fayette, KY",VP,1/1/2019 0:00,1776
"Lexington-Fayette, KY",VP,2/1/2019 0:00,1563
"Lexington-Fayette, KY",VP,3/1/2019 0:00,1597
"Lexington-Fayette, KY",VP,4/1/2019 0:00,1694
"Lexington-Fayette, KY",VP,5/1/2019 0:00,1886
"Lexington-Fayette, KY",VP,6/1/2019 0:00,1358
"Lexington-Fayette, KY",VP,7/1/2019 0:00,1547
"Lexington-Fayette, KY",VP,8/1/2019 0:00,1616
"Lexington-Fayette, KY",VP,9/1/2019 0:00,1548
"Lexington-Fayette, KY",VP,10/1/2019 0:00,1753
"Lexington-Fayette, KY",VP,11/1/2019 0:00,1342
"Lexington-Fayette, KY",VP,12/1/2019 0:00,1194
"Lexington-Fayette, KY",VP,1/1/2020 0:00,1417
"Lexington-Fayette, KY",VP,2/1/2020 0:00,1018
"Lexington-Fayette, KY",VP,3/1/2020 0:00,859
"Lexington-Fayette, KY",VP,4/1/2020 0:00,460
"Lexington-Fayette, KY",VP,5/1/2020 0:00,407
"Lexington-Fayette, KY",VP,6/1/2020 0:00,539
"Lexington-Fayette, KY",VP,7/1/2020 0:00,569
